tick,total_waste,green_waste,yellow_waste,red_waste,waste_disposed,avg_energy,messages_sent
1376,23,4,4,15,24,1.1111111111111112,12153
1377,23,4,4,15,24,1.0,12161
1378,23,4,4,15,24,2.2222222222222223,12169
1379,22,4,3,15,24,1.5555555555555556,12177
1380,22,4,3,15,24,1.4444444444444444,12185
1381,22,4,3,15,24,0.8888888888888888,12194
1382,23,4,4,15,24,2.111111111111111,12203
1383,23,4,4,15,24,2.0,12212
1384,22,4,4,14,24,1.3333333333333333,12220
1385,22,4,4,14,24,0.7777777777777778,12228
1386,22,4,4,14,24,2.0,12236
1387,22,4,4,14,24,1.8888888888888888,12244
1388,22,4,4,14,24,1.3333333333333333,12253
1389,22,4,4,14,24,0.7777777777777778,12262
1390,22,4,4,14,24,2.0,12270
1391,21,4,3,14,24,1.7777777777777777,12278
1392,21,4,3,14,24,1.6666666666666667,12286
1393,21,4,3,14,24,1.5555555555555556,12295
1394,21,4,3,14,24,1.8888888888888888,12304
1395,21,4,3,14,24,1.7777777777777777,12313
1396,21,4,3,14,24,1.2222222222222223,12322
1397,21,4,3,14,24,1.1111111111111112,12331
1398,21,4,3,14,24,1.8888888888888888,12340
1399,21,4,3,14,24,1.7777777777777777,12349
1400,21,4,1,16,25,1.2222222222222223,12358
1401,21,4,1,16,25,1.1111111111111112,12367
1402,21,4,1,16,25,1.8888888888888888,12376
1403,21,4,1,16,25,1.7777777777777777,12385
1404,21,4,1,16,25,1.2222222222222223,12394
1405,21,4,1,16,25,1.1111111111111112,12403
1406,21,4,1,16,25,1.8888888888888888,12412
1407,21,4,1,16,25,1.7777777777777777,12421
1408,22,4,1,17,25,1.2222222222222223,12430
1409,22,4,1,17,25,1.1111111111111112,12440
1410,22,0,5,17,25,1.8888888888888888,12449
1411,22,0,5,17,25,1.7777777777777777,12458
1412,22,0,5,17,25,1.2222222222222223,12467
1413,22,0,5,17,25,1.1111111111111112,12476
1414,22,0,5,17,25,1.8888888888888888,12485
1415,22,0,5,17,25,1.7777777777777777,12494
1416,22,0,5,17,25,1.2222222222222223,12503
1417,22,0,5,17,25,1.1111111111111112,12512
1418,22,0,5,17,25,1.8888888888888888,12521
1419,22,0,5,17,25,1.7777777777777777,12530
1420,22,0,5,17,25,1.2222222222222223,12539
1421,22,0,5,17,25,1.1111111111111112,12548
1422,22,0,5,17,25,1.8888888888888888,12556
1423,22,0,5,17,25,1.7777777777777777,12564
1424,21,0,5,16,25,1.1111111111111112,12572
1425,21,0,5,16,25,1.0,12580
1426,21,0,5,16,25,2.2222222222222223,12589
1427,21,0,5,16,25,1.6666666666666667,12598
1428,21,0,5,16,25,1.1111111111111112,12607
1429,21,0,5,16,25,1.0,12616
1430,21,0,4,17,25,2.2222222222222223,12625
1431,21,0,4,17,25,1.6666666666666667,12634
1432,21,0,4,17,25,1.1111111111111112,12643
1433,21,0,4,17,25,1.0,12652
1434,21,0,4,17,25,2.2222222222222223,12661
1435,21,0,4,17,25,1.6666666666666667,12670
1436,21,0,4,17,25,1.1111111111111112,12679
1437,21,0,4,17,25,1.0,12688
1438,21,0,4,17,25,2.2222222222222223,12697
1439,21,0,4,17,25,1.6666666666666667,12706
1440,31,9,5,17,26,1.1111111111111112,12715
1441,30,8,5,17,26,0.8888888888888888,12723
1442,30,8,5,17,26,2.5555555555555554,12731
1443,30,8,5,17,26,1.5555555555555556,12739
1444,30,8,5,17,26,1.0,12747
1445,30,8,5,17,26,1.3333333333333333,12755
1446,29,7,5,17,26,2.4444444444444446,12763
1447,29,7,5,17,26,1.8888888888888888,12770
1448,29,7,5,17,26,0.8888888888888888,12778
1449,29,7,5,17,26,1.6666666666666667,12786
1450,29,6,6,17,26,2.3333333333333335,12794
1451,29,6,6,17,26,1.7777777777777777,12803
1452,29,6,6,17,26,0.7777777777777778,12812
1453,29,6,6,17,26,1.5555555555555556,12821
1454,29,6,6,17,26,2.3333333333333335,12830
1455,29,6,6,17,26,1.3333333333333333,12838
1456,28,6,5,17,26,0.6666666666666666,12846
1457,28,6,5,17,26,1.8888888888888888,12854
1458,28,6,5,17,26,2.6666666666666665,12863
1459,29,6,6,17,26,1.2222222222222223,12872
1460,29,6,6,17,26,0.6666666666666666,12881
1461,29,6,6,17,26,1.8888888888888888,12888
1462,29,6,6,17,26,2.2222222222222223,12895
1463,28,6,5,17,26,1.1111111111111112,12902
1464,28,6,5,17,26,1.0,12910
1465,28,6,5,17,26,2.2222222222222223,12919
1466,28,6,5,17,26,2.5555555555555554,12927
1467,28,6,5,17,26,1.5555555555555556,12935
1468,27,5,5,17,26,0.8888888888888888,12943
1469,27,5,5,17,26,2.111111111111111,12951
1470,27,5,5,17,26,2.4444444444444446,12959
1471,27,5,5,17,26,1.0,12967
1472,27,5,5,17,26,0.8888888888888888,12975
1473,27,5,5,17,26,2.111111111111111,12983
1474,28,5,5,18,26,2.0,12991
1475,28,5,5,18,26,1.0,13000
1476,28,5,5,18,26,0.8888888888888888,13007
1477,28,5,5,18,26,2.111111111111111,13015
1478,27,4,5,18,26,1.8888888888888888,13023
1479,28,4,6,18,26,0.8888888888888888,13031
1480,28,4,6,18,26,1.2222222222222223,13040
1481,27,3,6,18,26,1.8888888888888888,13048
1482,27,3,6,18,26,2.2222222222222223,13056
1483,27,3,6,18,26,1.6666666666666667,13064
1484,27,3,6,18,26,1.1111111111111112,13072
1485,27,3,6,18,26,1.8888888888888888,13080
1486,27,3,6,18,26,1.7777777777777777,13087
1487,26,2,6,18,26,1.1111111111111112,13093
1488,26,2,6,18,26,1.4444444444444444,13100
1489,25,2,5,18,26,1.6666666666666667,13108
1490,25,2,1,22,26,2.0,13116
1491,25,2,1,22,26,1.8888888888888888,13125
1492,26,2,2,22,26,1.3333333333333333,13134
1493,26,2,2,22,26,1.6666666666666667,13144
1494,26,2,2,22,26,1.5555555555555556,13153
1495,26,2,2,22,26,1.8888888888888888,13161
1496,25,1,2,22,26,1.2222222222222223,13169
1497,25,1,2,22,26,2.0,13177
1498,25,1,2,22,26,1.4444444444444444,13186
1499,25,1,2,22,26,1.7777777777777777,13195
1500,25,0,3,22,26,1.2222222222222223,13204
1501,25,0,3,22,26,1.5555555555555556,13213
1502,25,0,3,22,26,1.4444444444444444,13222
1503,25,0,3,22,26,1.7777777777777777,13231
1504,25,0,3,22,26,1.2222222222222223,13239
1505,25,0,3,22,26,1.5555555555555556,13247
1506,26,0,3,23,26,1.4444444444444444,13256
1507,26,0,3,23,26,1.7777777777777777,13265
1508,27,0,4,23,26,1.2222222222222223,13274
1509,27,0,4,23,26,2.0,13284
1510,26,0,4,22,26,1.3333333333333333,13295
1511,26,0,4,22,26,1.6666666666666667,13303
1512,26,0,4,22,26,1.1111111111111112,13311
1513,25,0,3,22,26,1.7777777777777777,13317
1514,24,0,2,22,26,1.5555555555555556,13325
1515,23,0,2,21,26,1.7777777777777777,13332
1516,23,0,2,21,26,1.2222222222222223,13339
1517,23,0,2,21,26,2.0,13347
1518,23,0,2,21,26,1.4444444444444444,13355
1519,23,0,2,21,26,1.7777777777777777,13363
1520,23,0,2,21,26,0.7777777777777778,13371
1521,23,0,2,21,26,2.0,13379
1522,23,0,2,21,26,1.4444444444444444,13388
1523,23,0,2,21,26,1.7777777777777777,13397
1524,23,0,2,21,27,0.7777777777777778,13406
1525,23,0,2,21,27,2.0,13415
1526,23,0,2,21,27,1.4444444444444444,13424
1527,23,0,2,21,27,1.7777777777777777,13433
1528,23,0,2,21,27,0.7777777777777778,13442
1529,23,0,2,21,27,2.0,13451
1530,33,9,3,21,28,1.4444444444444444,13460
1531,32,8,3,21,28,1.6666666666666667,13467
1532,33,8,3,22,28,1.5555555555555556,13474
1533,32,7,3,22,28,1.7777777777777777,13483
1534,32,7,3,22,28,1.2222222222222223,13491
1535,32,7,3,22,28,1.5555555555555556,13500
1536,32,7,3,22,28,1.4444444444444444,13509
1537,32,7,3,22,28,1.7777777777777777,13518
1538,32,7,3,22,28,1.2222222222222223,13527
1539,32,7,3,22,28,1.5555555555555556,13536
1540,32,7,3,22,28,1.4444444444444444,13545
1541,32,7,3,22,28,1.7777777777777777,13554
1542,32,7,3,22,28,1.2222222222222223,13563
1543,32,7,3,22,28,1.5555555555555556,13572
1544,32,7,3,22,28,1.4444444444444444,13579
1545,32,7,3,22,28,1.7777777777777777,13586
1546,31,7,3,21,28,2.0,13592
1547,29,6,2,21,28,1.2222222222222223,13598
1548,29,6,2,21,28,1.5555555555555556,13605
1549,29,6,2,21,28,1.4444444444444444,13614
1550,29,6,2,21,28,1.7777777777777777,13623
1551,29,6,2,21,28,1.2222222222222223,13632
1552,29,6,2,21,28,1.5555555555555556,13641
1553,29,6,2,21,28,1.4444444444444444,13649
1554,29,6,2,21,28,1.7777777777777777,13658
1555,29,6,2,21,28,1.2222222222222223,13667
1556,29,6,2,21,28,1.5555555555555556,13676
1557,29,6,2,21,28,1.4444444444444444,13685
1558,29,6,2,21,28,1.7777777777777777,13695
1559,29,6,2,21,28,1.2222222222222223,13706
1560,28,5,2,21,28,1.4444444444444444,13717
1561,28,5,2,21,29,1.7777777777777777,13727
1562,28,5,2,21,29,2.111111111111111,13737
1563,28,5,2,21,29,1.1111111111111112,13747
1564,28,5,2,21,29,1.4444444444444444,13757
1565,28,5,2,21,29,1.7777777777777777,13767
1566,28,5,2,21,29,1.6666666666666667,13775
1567,28,5,2,21,29,1.1111111111111112,13783
1568,28,5,2,21,29,1.4444444444444444,13790
1569,28,5,2,21,29,1.7777777777777777,13797
1570,28,5,2,21,29,1.6666666666666667,13804
1571,28,5,2,21,29,1.1111111111111112,13810
1572,27,4,2,21,29,1.3333333333333333,13817
1573,27,4,2,21,29,1.6666666666666667,13825
1574,28,4,3,21,29,2.0,13833
1575,27,4,3,20,29,0.8888888888888888,13842
1576,27,4,3,20,29,1.6666666666666667,13850
1577,27,4,3,20,29,1.5555555555555556,13859
1578,27,4,3,20,29,1.8888888888888888,13867
1579,26,3,3,20,29,0.7777777777777778,13875
1580,26,3,2,21,29,2.0,13883
1581,26,3,2,21,29,1.4444444444444444,13892
1582,26,3,2,21,29,1.7777777777777777,13901
1583,26,3,2,21,29,0.7777777777777778,13909
1584,26,3,2,21,29,2.0,13917
1585,25,2,2,21,29,1.3333333333333333,13925
1586,25,2,2,21,29,2.111111111111111,13933
1587,25,2,2,21,29,1.5555555555555556,13942
1588,25,2,2,21,29,1.8888888888888888,13951
1589,25,2,2,21,29,1.3333333333333333,13960
1590,25,0,4,21,29,1.6666666666666667,13969
1591,25,0,4,21,29,1.1111111111111112,13978
1592,25,0,4,21,29,1.8888888888888888,13987
1593,25,0,4,21,29,1.3333333333333333,13996
1594,25,0,4,21,29,1.6666666666666667,14005
1595,25,0,4,21,29,1.1111111111111112,14014
1596,26,0,5,21,29,1.8888888888888888,14023
1597,26,0,5,21,29,1.3333333333333333,14033
1598,26,0,5,21,30,1.6666666666666667,14043
1599,26,0,5,21,30,1.1111111111111112,14053
1600,26,0,5,21,30,1.8888888888888888,14063
1601,26,0,5,21,30,1.7777777777777777,14072
1602,25,0,4,21,30,1.5555555555555556,14081
1603,25,0,4,21,30,1.4444444444444444,14088
1604,24,0,3,21,30,1.6666666666666667,14095
1605,24,0,3,21,30,2.0,14103
1606,24,0,3,21,30,1.8888888888888888,14112
1607,24,0,3,21,30,0.8888888888888888,14121
1608,24,0,3,21,30,1.6666666666666667,14130
1609,24,0,3,21,30,2.0,14139
1610,24,0,2,22,30,1.4444444444444444,14148
1611,24,0,2,22,30,0.8888888888888888,14157
1612,24,0,2,22,30,1.6666666666666667,14166
1613,24,0,2,22,30,2.0,14175
1614,24,0,2,22,30,1.4444444444444444,14184
1615,24,0,2,22,30,0.8888888888888888,14193
1616,24,0,2,22,30,1.6666666666666667,14202
1617,24,0,2,22,30,2.0,14212
1618,24,0,2,22,30,1.4444444444444444,14223
1619,25,0,2,23,30,0.8888888888888888,14235
1620,36,10,3,23,30,1.6666666666666667,14248
1621,36,10,3,23,30,2.0,14256
1622,36,9,3,24,30,1.3333333333333333,14262
1623,36,9,3,24,30,1.2222222222222223,14268
1624,36,9,3,24,30,2.0,14276
1625,35,8,3,24,30,1.7777777777777777,14283
1626,34,8,3,23,30,1.5555555555555556,14289
1627,34,8,3,23,30,1.4444444444444444,14297
1628,35,8,4,23,30,1.3333333333333333,14303
1629,33,7,4,22,30,1.4444444444444444,14310
1630,33,7,4,22,30,1.7777777777777777,14316
1631,33,7,4,22,30,2.5555555555555554,14325
1632,33,7,4,22,30,1.1111111111111112,14334
1633,33,7,4,22,30,1.4444444444444444,14343
1634,33,7,4,22,30,1.7777777777777777,14351
1635,32,6,4,22,30,2.0,14358
1636,32,6,4,22,30,1.0,14365
1637,33,6,5,22,30,1.7777777777777777,14373
1638,32,5,5,22,30,1.5555555555555556,14382
1639,32,5,5,22,30,2.3333333333333335,14391
1640,32,5,5,22,30,0.8888888888888888,14401
1641,32,5,5,22,31,1.6666666666666667,14411
1642,33,5,6,22,31,1.5555555555555556,14420
1643,33,5,6,22,31,1.8888888888888888,14430
1644,33,5,6,22,32,0.8888888888888888,14439
1645,33,5,6,22,32,1.6666666666666667,14448
1646,33,5,6,22,32,1.5555555555555556,14457
1647,32,5,5,22,32,1.7777777777777777,14466
1648,32,5,5,22,32,1.2222222222222223,14475
1649,32,5,5,22,32,2.0,14485
1650,32,5,5,22,32,1.8888888888888888,14494
1651,32,5,5,22,32,2.2222222222222223,14504
1652,32,5,5,22,32,1.2222222222222223,14514
1653,32,5,5,22,32,1.5555555555555556,14523
1654,32,5,5,22,32,1.4444444444444444,14532
1655,31,4,5,22,32,1.6666666666666667,14541
1656,31,4,5,22,32,1.5555555555555556,14550
1657,31,4,5,22,32,1.4444444444444444,14560
1658,31,4,5,22,32,1.3333333333333333,14569
1659,31,4,5,22,32,1.6666666666666667,14578
1660,31,4,5,22,32,1.5555555555555556,14586
1661,31,4,5,22,32,1.4444444444444444,14594
1662,30,3,5,22,32,1.2222222222222223,14602
1663,30,3,5,22,32,2.0,14610
1664,30,3,5,22,32,1.8888888888888888,14617
1665,30,3,5,22,32,1.3333333333333333,14624
1666,29,3,4,22,32,1.5555555555555556,14630
1667,28,3,4,21,32,2.2222222222222223,14635
1668,27,3,3,21,32,1.5555555555555556,14640
1669,27,3,3,21,32,1.8888888888888888,14646
1670,26,2,1,23,32,1.2222222222222223,14654
1671,26,2,1,23,32,2.4444444444444446,14662
1672,27,2,2,23,32,1.4444444444444444,14671
1673,27,2,2,23,32,1.3333333333333333,14681
1674,27,2,2,23,32,1.2222222222222223,14690
1675,27,2,2,23,32,2.0,14699
1676,27,2,2,23,32,1.4444444444444444,14708
1677,27,2,2,23,32,1.3333333333333333,14717
1678,27,2,2,23,32,1.2222222222222223,14725
1679,28,2,3,23,32,2.4444444444444446,14732
1680,27,0,4,23,32,1.7777777777777777,14739
1681,27,0,4,23,32,2.111111111111111,14746
1682,27,0,4,23,32,2.0,14753
1683,27,0,4,23,32,3.2222222222222223,14760
1684,26,0,3,23,32,2.111111111111111,14767
1685,27,0,3,24,32,2.0,14775
1686,27,0,3,24,32,1.8888888888888888,14785
1687,27,0,3,24,33,3.111111111111111,14794
1688,27,0,3,24,33,2.111111111111111,14803
1689,27,0,3,24,33,1.5555555555555556,14812
1690,27,0,3,24,33,1.4444444444444444,14821
1691,27,0,3,24,33,2.6666666666666665,14830
1692,27,0,3,24,33,1.6666666666666667,14838
1693,26,0,2,24,33,1.0,14846
1694,26,0,2,24,33,1.3333333333333333,14854
1695,26,0,2,24,33,2.111111111111111,14863
1696,26,0,2,24,33,1.5555555555555556,14872
1697,27,0,2,25,33,1.0,14881
1698,27,0,2,25,33,1.3333333333333333,14891
1699,27,0,2,25,33,2.111111111111111,14901
1700,27,0,2,25,33,1.5555555555555556,14911
1701,27,0,2,25,33,1.0,14921
1702,27,0,2,25,33,1.3333333333333333,14930
1703,27,0,2,25,33,2.111111111111111,14939
1704,27,0,2,25,33,1.5555555555555556,14948
1705,27,0,2,25,33,1.0,14956
1706,27,0,2,25,33,1.3333333333333333,14964
1707,26,0,2,24,33,2.0,14972
1708,26,0,2,24,33,1.4444444444444444,14980
1709,26,0,2,24,33,1.3333333333333333,14988
1710,37,10,3,24,33,1.2222222222222223,14997
1711,37,10,3,24,33,2.0,15006
1712,36,9,3,24,33,1.3333333333333333,15013
1713,35,8,3,24,33,1.1111111111111112,15019
1714,35,8,3,24,33,1.8888888888888888,15025
1715,33,6,3,24,33,1.5555555555555556,15032
1716,33,6,3,24,33,1.8888888888888888,15039
1717,33,6,3,24,33,1.7777777777777777,15048
1718,33,6,3,24,33,1.6666666666666667,15057
1719,33,6,3,24,33,1.5555555555555556,15066
1720,33,6,3,24,33,1.4444444444444444,15075
1721,33,6,3,24,33,1.3333333333333333,15084
1722,33,6,3,24,34,1.6666666666666667,15093
1723,33,6,3,24,34,1.5555555555555556,15102
1724,33,6,3,24,34,1.4444444444444444,15111
1725,33,6,3,24,34,1.3333333333333333,15120
1726,34,6,4,24,34,1.6666666666666667,15129
1727,34,6,4,24,34,1.5555555555555556,15139
1728,34,6,4,24,34,1.4444444444444444,15148
1729,34,6,4,24,34,1.3333333333333333,15157
1730,34,6,4,24,34,1.6666666666666667,15166
1731,34,6,4,24,34,1.5555555555555556,15175
1732,34,6,4,24,34,1.4444444444444444,15184
1733,34,6,4,24,34,1.3333333333333333,15193
1734,34,6,4,24,34,1.6666666666666667,15201
1735,33,6,3,24,34,1.4444444444444444,15208
1736,33,6,3,24,34,1.7777777777777777,15214
1737,33,6,3,24,34,3.0,15223
1738,33,6,3,24,34,2.4444444444444446,15233
1739,31,5,3,23,34,1.6666666666666667,15243
1740,31,5,3,23,34,2.0,15253
1741,31,5,3,23,34,1.4444444444444444,15264
1742,31,5,3,23,34,1.3333333333333333,15275
1743,31,5,3,23,34,1.2222222222222223,15286
1744,31,5,3,23,34,2.0,15297
1745,30,4,3,23,34,1.3333333333333333,15308
1746,30,4,3,23,34,1.6666666666666667,15319
1747,30,4,3,23,34,2.0,15330
1748,30,4,3,23,34,1.8888888888888888,15341
1749,30,4,3,23,34,1.3333333333333333,15352
1750,30,4,3,23,34,1.2222222222222223,15363
1751,30,4,3,23,34,1.5555555555555556,15375
1752,31,4,3,24,34,1.8888888888888888,15387
1753,31,4,3,24,34,1.3333333333333333,15400
1754,31,4,3,24,34,1.2222222222222223,15411
1755,31,4,3,24,35,1.5555555555555556,15422
1756,31,4,3,24,35,1.8888888888888888,15433
1757,31,4,3,24,35,1.3333333333333333,15444
1758,31,4,3,24,35,1.2222222222222223,15455
1759,31,4,3,24,35,1.5555555555555556,15466
1760,31,4,1,26,35,1.8888888888888888,15478
1761,32,4,2,26,35,1.3333333333333333,15489
1762,32,4,2,26,35,1.2222222222222223,15501
1763,32,4,2,26,35,1.5555555555555556,15512
1764,32,4,2,26,35,1.8888888888888888,15522
1765,32,4,2,26,35,1.3333333333333333,15532
1766,32,4,2,26,35,1.2222222222222223,15542
1767,32,4,2,26,35,2.0,15550
1768,31,4,1,26,35,2.2222222222222223,15558
1769,30,3,1,26,35,2.4444444444444446,15566
1770,30,0,4,26,35,2.3333333333333335,15576
1771,30,0,4,26,35,3.111111111111111,15585
1772,29,0,4,25,35,2.0,15594
1773,29,0,4,25,35,1.4444444444444444,15602
1774,29,0,4,25,35,1.7777777777777777,15610
1775,29,0,4,25,35,2.111111111111111,15618
1776,29,0,4,25,35,1.5555555555555556,15626
1777,29,0,4,25,35,1.0,15635
1778,29,0,4,25,35,1.3333333333333333,15644
1779,29,0,4,25,35,2.111111111111111,15653
1780,29,0,4,25,35,1.5555555555555556,15662
1781,29,0,4,25,35,1.0,15671
1782,30,0,5,25,35,1.3333333333333333,15680
1783,30,0,5,25,35,2.111111111111111,15690
1784,30,0,5,25,35,1.5555555555555556,15699
1785,31,0,5,26,35,1.0,15708
1786,31,0,5,26,35,1.3333333333333333,15718
1787,31,0,5,26,35,2.111111111111111,15728
1788,31,0,5,26,35,1.5555555555555556,15737
1789,31,0,5,26,35,1.0,15746
1790,31,0,4,27,35,1.3333333333333333,15755
1791,31,0,4,27,35,2.111111111111111,15766
1792,31,0,4,27,35,1.5555555555555556,15778
1793,31,0,4,27,35,1.0,15790
1794,31,0,4,27,35,1.3333333333333333,15801
1795,31,0,4,27,35,2.111111111111111,15812
1796,30,0,3,27,35,1.8888888888888888,15821
1797,30,0,3,27,35,1.7777777777777777,15830
1798,30,0,3,27,35,3.0,15839
1799,30,0,3,27,35,3.3333333333333335,15850
1800,43,12,4,27,35,2.7777777777777777,15861
1801,42,11,4,27,35,1.6666666666666667,15875
1802,42,11,4,27,35,2.4444444444444446,15886
1803,42,11,4,27,35,2.3333333333333335,15895
1804,42,11,4,27,35,1.7777777777777777,15905
1805,42,11,4,27,35,1.2222222222222223,15913
1806,41,10,4,27,35,1.8888888888888888,15922
1807,40,9,4,27,35,2.111111111111111,15928
1808,40,9,4,27,35,1.5555555555555556,15934
1809,40,9,4,27,35,1.8888888888888888,15940
1810,41,9,5,27,35,1.7777777777777777,15947
1811,41,9,5,27,36,1.5555555555555556,15955
1812,41,9,5,27,36,2.3333333333333335,15963
1813,40,8,5,27,36,1.6666666666666667,15971
1814,39,8,4,27,36,2.7777777777777777,15978
1815,39,8,4,27,36,3.111111111111111,15985
1816,39,8,4,27,36,3.4444444444444446,15994
1817,39,8,4,27,36,2.0,16002
1818,39,8,4,27,36,1.8888888888888888,16009
1819,39,8,4,27,36,2.6666666666666665,16015
1820,37,7,4,26,36,1.8888888888888888,16021
1821,37,7,4,26,36,1.3333333333333333,16027
1822,36,6,4,26,36,1.5555555555555556,16034
1823,36,6,4,26,36,2.3333333333333335,16041
1824,36,6,4,26,36,1.3333333333333333,16050
1825,36,6,4,26,36,1.2222222222222223,16059
1826,36,6,4,26,36,1.5555555555555556,16068
1827,36,6,4,26,36,1.8888888888888888,16077
1828,36,6,4,26,36,1.3333333333333333,16086
1829,36,6,4,26,36,1.2222222222222223,16095
1830,37,6,5,26,36,1.5555555555555556,16104
1831,37,6,5,26,36,1.8888888888888888,16114
1832,37,6,4,27,36,1.2222222222222223,16124
1833,37,6,4,27,36,1.5555555555555556,16134
1834,37,6,4,27,37,1.8888888888888888,16143
1835,37,6,4,27,37,1.7777777777777777,16151
1836,36,6,4,26,37,1.1111111111111112,16159
1837,36,6,4,26,37,1.8888888888888888,16167
1838,36,6,4,26,37,1.3333333333333333,16176
1839,36,6,4,26,37,1.6666666666666667,16185
1840,36,6,4,26,37,1.1111111111111112,16194
1841,36,6,4,26,37,1.8888888888888888,16203
1842,36,6,4,26,37,1.3333333333333333,16212
1843,36,6,4,26,37,1.6666666666666667,16221
1844,36,6,4,26,37,1.1111111111111112,16230
1845,36,6,4,26,37,1.8888888888888888,16239
1846,36,6,4,26,37,1.3333333333333333,16248
1847,36,6,4,26,37,1.6666666666666667,16257
1848,36,6,4,26,37,1.1111111111111112,16266
1849,36,6,4,26,37,1.8888888888888888,16275
1850,37,6,1,30,37,1.3333333333333333,16284
1851,37,6,1,30,37,1.6666666666666667,16294
1852,37,6,1,30,37,1.1111111111111112,16303
1853,37,6,1,30,37,1.8888888888888888,16312
1854,37,6,1,30,37,1.3333333333333333,16321
1855,37,6,1,30,37,1.6666666666666667,16330
1856,37,6,1,30,38,1.1111111111111112,16338
1857,37,6,1,30,38,1.8888888888888888,16346
1858,37,6,1,30,38,1.7777777777777777,16354
1859,36,6,1,29,38,1.5555555555555556,16362
1860,36,0,7,29,38,1.0,16370
1861,36,0,7,29,38,1.7777777777777777,16379
1862,36,0,7,29,38,1.6666666666666667,16388
1863,36,0,7,29,38,1.5555555555555556,16397
1864,36,0,7,29,38,1.0,16406
1865,36,0,7,29,38,1.7777777777777777,16415
1866,36,0,7,29,38,1.6666666666666667,16424
1867,36,0,7,29,38,1.5555555555555556,16433
1868,36,0,7,29,38,1.0,16442
1869,36,0,7,29,38,1.7777777777777777,16451
1870,36,0,7,29,38,1.6666666666666667,16459
1871,36,0,7,29,38,1.5555555555555556,16467
1872,36,0,7,29,38,1.4444444444444444,16475
1873,35,0,7,28,39,1.6666666666666667,16483
1874,35,0,7,28,39,1.5555555555555556,16491
1875,35,0,7,28,39,1.4444444444444444,16500
1876,35,0,7,28,39,1.3333333333333333,16509
1877,35,0,7,28,39,1.6666666666666667,16518
1878,35,0,7,28,39,1.5555555555555556,16527
1879,35,0,7,28,39,1.4444444444444444,16536
1880,35,0,6,29,39,1.3333333333333333,16545
1881,35,0,6,29,39,1.6666666666666667,16554
1882,35,0,6,29,39,1.5555555555555556,16563
1883,35,0,6,29,39,1.4444444444444444,16572
1884,35,0,6,29,39,1.3333333333333333,16581
1885,35,0,6,29,39,1.6666666666666667,16590
1886,35,0,6,29,39,1.5555555555555556,16599
1887,35,0,6,29,40,1.4444444444444444,16608
1888,35,0,6,29,40,1.3333333333333333,16617
1889,35,0,6,29,40,1.6666666666666667,16626
1890,48,12,7,29,40,1.5555555555555556,16635
1891,47,11,7,29,40,1.3333333333333333,16644
1892,47,11,7,29,40,1.6666666666666667,16653
1893,47,11,7,29,40,1.5555555555555556,16662
1894,47,11,7,29,40,1.4444444444444444,16671
1895,47,11,7,29,40,1.3333333333333333,16680
1896,47,11,7,29,40,1.6666666666666667,16689
1897,47,11,7,29,40,1.5555555555555556,16698
1898,47,11,7,29,40,1.4444444444444444,16707
1899,47,11,7,29,40,1.3333333333333333,16716
1900,47,11,7,29,40,1.6666666666666667,16725
1901,47,11,7,29,40,1.5555555555555556,16734
1902,47,11,7,29,40,1.4444444444444444,16743
1903,47,11,7,29,40,1.3333333333333333,16752
1904,47,11,7,29,40,1.6666666666666667,16761
1905,47,11,7,29,40,1.5555555555555556,16770
1906,47,11,7,29,40,1.4444444444444444,16779
1907,47,11,7,29,40,1.3333333333333333,16788
1908,47,11,7,29,40,1.6666666666666667,16797
1909,47,11,7,29,40,1.5555555555555556,16806
1910,47,11,7,29,40,1.4444444444444444,16815
1911,47,11,7,29,40,1.3333333333333333,16824
1912,47,11,7,29,40,1.6666666666666667,16833
1913,47,11,7,29,40,1.5555555555555556,16842
1914,47,11,7,29,40,1.4444444444444444,16850
1915,47,11,7,29,40,1.3333333333333333,16857
1916,46,10,7,29,40,1.5555555555555556,16864
1917,45,9,7,29,40,1.7777777777777777,16871
1918,45,9,7,29,40,2.111111111111111,16880
1919,45,9,7,29,40,2.0,16890
1920,45,9,7,29,40,1.4444444444444444,16900
1921,45,9,7,29,40,1.7777777777777777,16910
1922,45,9,7,29,40,1.2222222222222223,16920
1923,45,9,7,29,40,1.5555555555555556,16930
1924,46,9,8,29,40,1.4444444444444444,16938
1925,47,9,9,29,40,1.7777777777777777,16946
1926,45,8,9,28,40,1.0,16955
1927,45,8,9,28,40,2.2222222222222223,16963
1928,45,8,9,28,40,1.6666666666666667,16971
1929,45,8,9,28,40,1.5555555555555556,16979
1930,45,8,9,28,40,1.0,16987
1931,45,8,9,28,40,2.2222222222222223,16994
1932,44,8,8,28,40,1.1111111111111112,17002
1933,44,8,8,28,40,1.4444444444444444,17010
1934,44,8,8,28,40,1.3333333333333333,17019
1935,44,8,8,28,40,2.111111111111111,17028
1936,44,8,8,28,40,1.1111111111111112,17036
1937,45,8,9,28,40,1.4444444444444444,17044
1938,44,8,8,28,40,1.6666666666666667,17050
1939,42,7,7,28,40,2.2222222222222223,17055
1940,42,7,1,34,40,2.111111111111111,17061
1941,42,7,1,34,40,2.888888888888889,17069
1942,41,6,1,34,40,1.7777777777777777,17077
1943,41,6,1,34,40,2.5555555555555554,17085
1944,41,6,1,34,40,1.1111111111111112,17094
1945,41,6,1,34,40,1.8888888888888888,17102
1946,41,6,1,34,40,1.3333333333333333,17110
